model_1,False,1,3.5242769938604566,1.2040498880664687
model_2,False,1,5.363799814424478,1.2136201608603496
model_3,False,1,6.363409368126955,1.3726315077243008
model_4,False,1,3.1428838054753414,0.12581297340093497
model_5,False,1,3.549555646372774,0.12668712874177004
model_6,False,1,3.1521783933004035,1.2095672853946668
model_7,False,1,3.608046180539713,1.1982997951472403
model_8,False,1,4.696815492421336,1.2042599370806664
model_9,False,1,3.639364393662792,0.13991381349183488
model_10,False,1,5.216603820366326,0.09777344928228847
model_11,False,1,3.346552929473489,0.12720507411556875
model_12,False,1,11.614677009833343,0.15543025477663927
model_13,False,1,4.416913355081391,0.13864952034949538
model_14,False,1,28.638548196065333,0.6153655536785738
model_15,False,1,4.615298695442087,1.2337110610732762
model_16,False,1,4.142151583064584,1.2066633683469195
model_17,False,1,4.191716516568743,1.20625937058955
model_18,False,1,2.759652637363747,0.12639465823589452
model_19,False,1,6.315558091532174,1.4498963740460258
model_20,False,1,6.318775764181654,1.5524372101812907
model_21,False,1,4.0191578349542665,0.14441842253927759
model_22,False,1,6.4111571208692135,1.792682266934064
model_23,False,1,6.313926925301703,1.419678569971309
model_24,False,1,3.5620001759688216,1.200958032793951
model_25,False,1,4.266289550706388,1.2030977889256846
model_26,False,1,13.972294699248902,0.04493389173053683
model_27,False,1,3.4147701527269945,1.1898797963069432
model_28,False,1,3.852601833362396,1.2032057677577457
model_29,False,1,7.664214746888315,1.285631040553487
model_30,False,1,7.7491037891190215,1.19812192570179
